application_id,opening_id,applicant_name,application_date,stage,source,demographic,outcome
APP00951,OPEN0053,Jennifer Tucker,4/5/2023,Screen,Referral,White,Pending
APP00952,OPEN0053,Paul Carr,3/24/2023,Screen,Referral,White,Pending
APP00953,OPEN0053,Jessica Roberts MD,4/21/2023,Interview,Referral,Asian,Pending
APP00954,OPEN0053,Jennifer Willis,4/22/2023,Screen,Referral,Hispanic,Pending
APP00955,OPEN0053,Andrew Reyes,3/30/2023,Applied,Referral,White,Pending
APP00956,OPEN0053,Courtney Reynolds,3/29/2023,Applied,Referral,White,Pending
APP00957,OPEN0053,Scott Gomez,4/4/2023,Applied,Referral,White,Pending
APP00958,OPEN0053,Holly Rodriguez,4/3/2023,Interview,Referral,White,Pending
APP00959,OPEN0053,Wesley Clark,3/25/2023,Screen,Referral,White,Pending
APP00960,OPEN0053,Garrett Schultz,3/24/2023,Applied,Referral,Black,Pending
APP00961,OPEN0053,Eduardo Johnson,4/18/2023,Interview,Referral,Hispanic,Pending
APP00962,OPEN0053,Chad White,3/28/2023,Applied,Referral,White,Pending
APP00963,OPEN0053,Albert Gillespie,4/13/2023,Applied,Referral,Asian,Pending
APP00964,OPEN0053,Stephanie Simon,4/10/2023,Applied,Referral,White,Pending
APP00965,OPEN0053,Nichole Nguyen,3/28/2023,Screen,Referral,White,Pending
APP00966,OPEN0054,Matthew Grimes,6/24/2019,Applied,Referral,White,Pending
APP00967,OPEN0054,Sara Morrow,6/26/2019,Screen,Referral,White,Pending
APP00968,OPEN0054,Stephanie Anderson,7/11/2019,Applied,Referral,White,Pending
APP00969,OPEN0054,Victor Martin,7/18/2019,Applied,Referral,White,Pending
APP00970,OPEN0054,Cindy Bates,7/11/2019,Screen,Referral,Asian,Pending
APP00971,OPEN0054,Darryl Brown,7/12/2019,Screen,Referral,Black,Pending
APP00972,OPEN0054,Katrina Hernandez,7/10/2019,Applied,Referral,White,Pending
APP00973,OPEN0054,Christine Weaver,7/9/2019,Interview,Referral,White,Pending
APP00974,OPEN0054,Jeremy Martinez,7/14/2019,Applied,Referral,Black,Pending
APP00975,OPEN0054,Sandra Hines,7/5/2019,Applied,Referral,Black,Pending
APP00976,OPEN0054,Michelle Duncan,7/1/2019,Interview,Referral,White,Pending
APP00977,OPEN0054,Jackson Huynh,6/26/2019,Screen,Referral,Hispanic,Pending
APP00978,OPEN0054,Megan Lewis,6/29/2019,Screen,Referral,Black,Pending
APP00979,OPEN0054,Julie Jones,7/15/2019,Offer,Referral,White,Pending
APP00980,OPEN0054,Michael Kim,6/24/2019,Interview,Referral,Black,Pending
APP00981,OPEN0054,Lydia Martin,7/17/2019,Applied,Referral,White,Pending
APP00982,OPEN0054,William Crawford,7/15/2019,Interview,Referral,White,Pending
APP00983,OPEN0054,Ruben Stewart,6/29/2019,Interview,Referral,White,Pending
APP00984,OPEN0054,Patrick Klein,7/3/2019,Screen,Referral,Black,Pending
APP00985,OPEN0054,Michael Davis,6/27/2019,Screen,Referral,Hispanic,Pending
APP00986,OPEN0054,Karen Smith,6/25/2019,Applied,Referral,White,Pending
APP00987,OPEN0054,Rebecca Lucero MD,6/30/2019,Applied,Referral,Asian,Pending
APP00988,OPEN0054,Jessica Bryan,7/18/2019,Applied,Referral,Hispanic,Pending
APP00989,OPEN0054,Nathan Fleming,6/26/2019,Interview,Referral,White,Pending
APP00990,OPEN0054,Dawn Martinez,7/1/2019,Applied,Referral,Asian,Pending
APP00991,OPEN0054,Wanda Taylor DDS,7/5/2019,Applied,Referral,White,Pending
APP00992,OPEN0055,Julie Marshall,10/29/2022,Offer,LinkedIn,Black,Pending
APP00993,OPEN0055,Chad Collins,10/12/2022,Applied,LinkedIn,White,Pending
APP00994,OPEN0055,Gloria Hawkins,10/17/2022,Interview,LinkedIn,White,Pending
APP00995,OPEN0055,Mark Green,10/23/2022,Screen,LinkedIn,Asian,Pending
APP00996,OPEN0055,Jennifer Sanders,10/17/2022,Interview,LinkedIn,White,Pending
APP00997,OPEN0055,Amanda Barrett,10/23/2022,Interview,LinkedIn,White,Pending
APP00998,OPEN0055,Seth Contreras,11/8/2022,Screen,LinkedIn,Black,Pending
APP00999,OPEN0055,Kathy Perry,10/28/2022,Applied,LinkedIn,White,Pending
APP01000,OPEN0055,Patrick Taylor,10/31/2022,Applied,LinkedIn,Asian,Pending
APP01001,OPEN0055,Jorge Adams,10/15/2022,Screen,LinkedIn,White,Pending
APP01002,OPEN0055,Lori Floyd,10/20/2022,Interview,LinkedIn,White,Pending
APP01003,OPEN0055,Timothy Krause,11/4/2022,Applied,LinkedIn,Black,Pending
APP01004,OPEN0055,Anthony Martin,10/13/2022,Offer,LinkedIn,White,Pending
APP01005,OPEN0055,Thomas Gilbert,11/1/2022,Applied,LinkedIn,White,Pending
APP01006,OPEN0055,Gregory Bowen,10/18/2022,Applied,LinkedIn,White,Pending
APP01007,OPEN0055,Rachel Green,10/19/2022,Screen,LinkedIn,White,Pending
APP01008,OPEN0055,Crystal Roman,11/3/2022,Applied,LinkedIn,White,Pending
APP01009,OPEN0055,Samantha Mcbride MD,10/25/2022,Screen,LinkedIn,White,Pending
APP01010,OPEN0055,Penny Gould,10/29/2022,Interview,LinkedIn,White,Pending
APP01011,OPEN0055,Kristin Cruz,10/13/2022,Applied,LinkedIn,White,Pending
APP01012,OPEN0055,Larry Gates,10/27/2022,Screen,LinkedIn,White,Pending
APP01013,OPEN0055,David Schmidt,10/21/2022,Applied,LinkedIn,Asian,Pending
APP01014,OPEN0055,Valerie Cunningham,10/27/2022,Screen,LinkedIn,White,Pending
APP01015,OPEN0056,Mark Franco,4/3/2019,Applied,LinkedIn,Hispanic,Pending
APP01016,OPEN0056,David White,4/23/2019,Interview,LinkedIn,White,Pending
APP01017,OPEN0056,Timothy Hernandez,4/10/2019,Applied,LinkedIn,Asian,Pending
APP01018,OPEN0056,Katie Weaver,4/9/2019,Screen,LinkedIn,Hispanic,Pending
APP01019,OPEN0056,Jasmine Chavez,4/13/2019,Screen,LinkedIn,Black,Pending
APP01020,OPEN0056,Danielle Williams,4/24/2019,Applied,LinkedIn,Asian,Pending
APP01021,OPEN0056,Raymond Walker,4/6/2019,Applied,LinkedIn,White,Pending
APP01022,OPEN0056,Traci Stone,4/14/2019,Applied,LinkedIn,White,Pending
APP01023,OPEN0056,Cameron Brown,4/20/2019,Applied,LinkedIn,White,Pending
APP01024,OPEN0056,Joann Shelton,4/4/2019,Screen,LinkedIn,White,Pending
APP01025,OPEN0056,Heather Ballard,4/7/2019,Screen,LinkedIn,Black,Pending
APP01026,OPEN0056,Michael Butler,4/27/2019,Screen,LinkedIn,White,Pending
APP01027,OPEN0056,Elizabeth Gonzalez,4/7/2019,Screen,LinkedIn,White,Pending
APP01028,OPEN0056,Deborah Hughes,4/6/2019,Screen,LinkedIn,White,Pending
APP01029,OPEN0056,Robert Johnson,4/24/2019,Applied,LinkedIn,White,Pending
APP01030,OPEN0056,Christopher Reyes,4/2/2019,Offer,LinkedIn,Black,Pending
APP01031,OPEN0056,Ashley Hicks MD,4/21/2019,Applied,LinkedIn,White,Pending
APP01032,OPEN0056,Joshua Richards,4/19/2019,Interview,LinkedIn,White,Pending
APP01033,OPEN0056,Brittany Moore,4/25/2019,Interview,LinkedIn,Black,Pending
APP01034,OPEN0057,Melanie Jones,7/12/2020,Offer,Company Website,Asian,Pending
APP01035,OPEN0057,Laura Edwards,7/2/2020,Applied,Company Website,White,Pending
APP01036,OPEN0057,Rick Adams,6/24/2020,Applied,Company Website,Hispanic,Pending
APP01037,OPEN0057,Susan Shaffer,6/27/2020,Applied,Company Website,White,Pending
APP01038,OPEN0057,Kyle Ferguson,7/2/2020,Hired,Company Website,Black,Hired
APP01039,OPEN0057,Jessica Cole,7/2/2020,Applied,Company Website,White,Pending
APP01040,OPEN0057,Michael White,6/25/2020,Screen,Company Website,Black,Pending
APP01041,OPEN0057,Richard Howell,6/19/2020,Interview,Company Website,White,Pending
APP01042,OPEN0057,Rachel Brown,7/15/2020,Screen,Company Website,White,Pending
APP01043,OPEN0057,Leslie Carr,7/5/2020,Applied,Company Website,Black,Pending
APP01044,OPEN0057,Jeffrey Martinez,6/22/2020,Offer,Company Website,Black,Pending
APP01045,OPEN0057,Elizabeth Gutierrez,7/4/2020,Screen,Company Website,Black,Pending
APP01046,OPEN0057,Katherine Walters,7/1/2020,Applied,Company Website,Black,Pending
APP01047,OPEN0057,Ashley Ponce,7/14/2020,Screen,Company Website,White,Pending
APP01048,OPEN0057,Stephen Bowman,6/24/2020,Applied,Company Website,Black,Pending
APP01049,OPEN0057,Austin Gilbert,7/4/2020,Offer,Company Website,White,Pending
APP01050,OPEN0057,Mrs. Jennifer James,6/25/2020,Screen,Company Website,Hispanic,Pending
APP01051,OPEN0057,Yvette Myers,6/25/2020,Applied,Company Website,Asian,Pending
APP01052,OPEN0057,Paul Burke,7/5/2020,Screen,Company Website,White,Pending
APP01053,OPEN0057,Stephen Ramirez,6/24/2020,Applied,Company Website,White,Pending
APP01054,OPEN0058,Sean English,4/9/2023,Screen,Indeed,Hispanic,Pending
APP01055,OPEN0058,Lisa Baxter,4/11/2023,Screen,Indeed,White,Pending
APP01056,OPEN0058,Anthony Gordon,4/17/2023,Applied,Indeed,White,Pending
APP01057,OPEN0058,Kristy Hatfield,4/23/2023,Screen,Indeed,Black,Pending
APP01058,OPEN0058,Tracy Pearson,4/2/2023,Interview,Indeed,White,Pending
APP01059,OPEN0058,Phillip Clark,4/15/2023,Applied,Indeed,White,Pending
APP01060,OPEN0058,Jeffrey Carr,4/27/2023,Applied,Indeed,White,Pending
APP01061,OPEN0058,Carl Holland,3/30/2023,Screen,Indeed,White,Pending
APP01062,OPEN0058,Leslie Flores,4/20/2023,Interview,Indeed,Asian,Pending
APP01063,OPEN0058,Christopher Macias,4/21/2023,Screen,Indeed,White,Pending
APP01064,OPEN0058,Laura Cochran,4/23/2023,Screen,Indeed,White,Pending
APP01065,OPEN0058,Amber Henry,4/10/2023,Offer,Indeed,White,Pending
APP01066,OPEN0058,Robert Carter,4/27/2023,Applied,Indeed,White,Pending
APP01067,OPEN0058,Brian Gonzalez,4/13/2023,Applied,Indeed,White,Pending
APP01068,OPEN0058,Jamie Cohen,3/31/2023,Offer,Indeed,Black,Pending
APP01069,OPEN0058,Jose Smith,4/23/2023,Applied,Indeed,White,Pending
APP01070,OPEN0059,Tamara Espinoza,11/20/2019,Interview,LinkedIn,Asian,Pending
APP01071,OPEN0059,Daniel Robbins,11/18/2019,Screen,LinkedIn,White,Pending
APP01072,OPEN0059,Kristina Brown,11/21/2019,Applied,LinkedIn,White,Pending
APP01073,OPEN0059,Erik Cook,11/9/2019,Interview,LinkedIn,White,Pending
APP01074,OPEN0059,Eric Collier,11/11/2019,Screen,LinkedIn,Black,Pending
APP01075,OPEN0059,Cindy Brown,11/6/2019,Interview,LinkedIn,Black,Pending
APP01076,OPEN0059,Christina Padilla,10/31/2019,Screen,LinkedIn,Hispanic,Pending
APP01077,OPEN0059,Stephen Park,11/2/2019,Interview,LinkedIn,White,Pending
APP01078,OPEN0059,Heather Woods,11/5/2019,Offer,LinkedIn,Hispanic,Pending
APP01079,OPEN0059,Lonnie Ruiz,10/29/2019,Interview,LinkedIn,White,Pending
APP01080,OPEN0059,David Howard,11/5/2019,Applied,LinkedIn,Asian,Pending
APP01081,OPEN0059,Benjamin Nelson,11/8/2019,Interview,LinkedIn,White,Pending
APP01082,OPEN0059,Patrick Shaw,11/10/2019,Interview,LinkedIn,White,Pending
APP01083,OPEN0059,Leslie Watson,10/28/2019,Applied,LinkedIn,Asian,Pending
APP01084,OPEN0059,Christopher Jimenez,11/19/2019,Screen,LinkedIn,White,Pending
APP01085,OPEN0059,Amy Greene,10/26/2019,Interview,LinkedIn,White,Pending
APP01086,OPEN0060,Mrs. Danielle Armstrong DVM,4/8/2018,Screen,LinkedIn,Black,Pending
APP01087,OPEN0060,Stephen Mcmillan,4/29/2018,Applied,LinkedIn,White,Pending
APP01088,OPEN0060,Brandon Miller,4/23/2018,Screen,LinkedIn,White,Pending
APP01089,OPEN0060,Michelle Mills,4/23/2018,Interview,LinkedIn,Asian,Pending
APP01090,OPEN0060,Ethan Taylor,5/7/2018,Screen,LinkedIn,Hispanic,Pending
APP01091,OPEN0060,Jason Castro,4/14/2018,Offer,LinkedIn,White,Pending
APP01092,OPEN0060,Gabrielle Alvarado,4/23/2018,Screen,LinkedIn,Asian,Pending
APP01093,OPEN0060,Sydney Riddle,4/30/2018,Applied,LinkedIn,Black,Pending
APP01094,OPEN0060,Juan Hoover,5/6/2018,Interview,LinkedIn,Asian,Pending
APP01095,OPEN0060,Lori Smith,5/2/2018,Applied,LinkedIn,Asian,Pending
APP01096,OPEN0060,Traci Gardner PhD,4/16/2018,Screen,LinkedIn,White,Pending
APP01097,OPEN0060,Karen Payne,5/6/2018,Applied,LinkedIn,White,Pending
APP01098,OPEN0060,Bryan King,4/24/2018,Screen,LinkedIn,Asian,Pending
APP01099,OPEN0060,Crystal Waters,4/20/2018,Screen,LinkedIn,White,Pending
APP01100,OPEN0060,Beth Johnson,4/25/2018,Interview,LinkedIn,White,Pending
APP01101,OPEN0060,Kimberly Warren,4/18/2018,Offer,LinkedIn,White,Pending
APP01102,OPEN0061,Christian Martinez,7/25/2021,Screen,Indeed,White,Pending
APP01103,OPEN0061,Bruce Cook,7/9/2021,Screen,Indeed,White,Pending
APP01104,OPEN0061,Bryan Anderson,7/21/2021,Screen,Indeed,Black,Pending
APP01105,OPEN0061,Crystal Cabrera,7/3/2021,Applied,Indeed,Hispanic,Pending
APP01106,OPEN0061,John Parks,7/17/2021,Applied,Indeed,White,Pending
APP01107,OPEN0061,Erik Harris,7/6/2021,Applied,Indeed,Black,Pending
APP01108,OPEN0061,Patrick Daniels,7/20/2021,Applied,Indeed,Asian,Pending
APP01109,OPEN0061,Sandra Smith,7/26/2021,Applied,Indeed,Asian,Pending
APP01110,OPEN0061,Debra Gonzalez,7/19/2021,Applied,Indeed,White,Pending
APP01111,OPEN0061,Jeremy Simpson,7/2/2021,Screen,Indeed,Black,Pending
APP01112,OPEN0061,Mrs. Brooke Burnett,7/26/2021,Applied,Indeed,White,Pending
APP01113,OPEN0062,Mr. Allen Curtis MD,5/9/2019,Offer,Indeed,Hispanic,Pending
APP01114,OPEN0062,Daniel Allen,4/22/2019,Screen,Indeed,White,Pending
APP01115,OPEN0062,Sabrina Guerra,4/30/2019,Applied,Indeed,White,Pending
APP01116,OPEN0062,David Johnson,4/25/2019,Applied,Indeed,White,Pending
APP01117,OPEN0062,Katrina Flores,4/22/2019,Screen,Indeed,Asian,Pending
APP01118,OPEN0062,Jeanette Davis,4/23/2019,Screen,Indeed,White,Pending
APP01119,OPEN0062,Jennifer Dixon,4/29/2019,Offer,Indeed,White,Pending
APP01120,OPEN0062,Gary Snow,4/26/2019,Screen,Indeed,White,Pending
APP01121,OPEN0062,Brittney Rodriguez,5/17/2019,Applied,Indeed,White,Pending
APP01122,OPEN0062,Connie Gregory,5/6/2019,Screen,Indeed,Black,Pending
APP01123,OPEN0062,Amanda Hughes,4/23/2019,Interview,Indeed,White,Pending
APP01124,OPEN0062,Dr. Joseph Smith,5/17/2019,Screen,Indeed,White,Pending
APP01125,OPEN0062,Anthony Cole,5/8/2019,Offer,Indeed,White,Pending
APP01126,OPEN0062,David Smith,5/9/2019,Offer,Indeed,Black,Pending
APP01127,OPEN0062,Randy Vasquez,4/24/2019,Offer,Indeed,White,Pending
APP01128,OPEN0062,Ashley Young,5/8/2019,Screen,Indeed,White,Pending
APP01129,OPEN0062,Denise White,4/22/2019,Applied,Indeed,Asian,Pending
APP01130,OPEN0062,Robin Woodard,5/10/2019,Applied,Indeed,Asian,Pending
APP01131,OPEN0063,Victoria Jones,5/28/2020,Applied,Indeed,White,Pending
APP01132,OPEN0063,Tiffany Jones,6/2/2020,Screen,Indeed,White,Pending
APP01133,OPEN0063,Wesley Dillon,5/24/2020,Screen,Indeed,Black,Pending
APP01134,OPEN0063,Taylor Oconnor,6/10/2020,Applied,Indeed,White,Pending
APP01135,OPEN0063,George Hernandez,5/27/2020,Applied,Indeed,Asian,Pending
APP01136,OPEN0063,Jennifer Gentry,5/30/2020,Offer,Indeed,Asian,Pending
APP01137,OPEN0063,Julie Duke,6/2/2020,Applied,Indeed,Black,Pending
APP01138,OPEN0063,Joseph Lucas,6/3/2020,Screen,Indeed,White,Pending
APP01139,OPEN0063,Mark Rodgers,6/4/2020,Interview,Indeed,White,Pending
APP01140,OPEN0063,Barbara Hill,6/4/2020,Interview,Indeed,White,Pending
APP01141,OPEN0063,Lisa Floyd,6/12/2020,Screen,Indeed,Black,Pending
APP01142,OPEN0063,Jacob Hines,6/12/2020,Hired,Indeed,White,Hired
APP01143,OPEN0063,Jose Thompson,5/28/2020,Interview,Indeed,White,Pending
APP01144,OPEN0063,Krystal Smith,5/23/2020,Applied,Indeed,White,Pending
APP01145,OPEN0063,Anthony Cowan,6/11/2020,Screen,Indeed,Asian,Pending
APP01146,OPEN0063,Cheryl Pena,6/13/2020,Screen,Indeed,White,Pending
APP01147,OPEN0063,Dr. Lisa Williams,6/6/2020,Applied,Indeed,White,Pending
APP01148,OPEN0063,Christina Munoz,5/30/2020,Applied,Indeed,White,Pending
APP01149,OPEN0063,Michael Taylor,5/21/2020,Interview,Indeed,Hispanic,Pending
APP01150,OPEN0064,Larry Morgan,5/12/2019,Applied,Company Website,White,Pending
APP01151,OPEN0064,David Yang,5/18/2019,Applied,Company Website,Black,Pending
APP01152,OPEN0064,Lisa Burns,5/28/2019,Applied,Company Website,White,Pending
APP01153,OPEN0064,Kayla Kramer,5/13/2019,Applied,Company Website,Black,Pending
APP01154,OPEN0064,Colin Sutton,5/18/2019,Screen,Company Website,White,Pending
APP01155,OPEN0064,Rose Mata,5/23/2019,Applied,Company Website,Asian,Pending
APP01156,OPEN0064,Chad Villarreal,5/28/2019,Applied,Company Website,Black,Pending
APP01157,OPEN0064,Tamara Morris,5/26/2019,Applied,Company Website,Black,Pending
APP01158,OPEN0064,Michael Grant,6/1/2019,Applied,Company Website,Asian,Pending
APP01159,OPEN0064,Jillian Bailey,5/19/2019,Applied,Company Website,Black,Pending
APP01160,OPEN0064,Donald King,5/29/2019,Applied,Company Website,Black,Pending
APP01161,OPEN0064,Steven Morris,6/9/2019,Interview,Company Website,Asian,Pending
APP01162,OPEN0064,Martha Parrish,6/4/2019,Applied,Company Website,White,Pending
APP01163,OPEN0064,Tony Logan,6/4/2019,Interview,Company Website,Asian,Pending
APP01164,OPEN0064,Luke Clements,6/6/2019,Applied,Company Website,White,Pending
APP01165,OPEN0064,Steven Hernandez,5/18/2019,Applied,Company Website,Black,Pending
APP01166,OPEN0065,Susan Johnson,10/10/2019,Interview,Campus,Black,Pending
APP01167,OPEN0065,Alexandra Moss,9/27/2019,Interview,Campus,White,Pending
APP01168,OPEN0065,Jacob Scott,10/13/2019,Screen,Campus,White,Pending
APP01169,OPEN0065,Rebekah Sanchez,9/20/2019,Applied,Campus,White,Pending
APP01170,OPEN0065,Shane Young,9/26/2019,Applied,Campus,White,Pending
APP01171,OPEN0065,Sandra Moreno,9/19/2019,Applied,Campus,White,Pending
APP01172,OPEN0065,Brian Levy,10/13/2019,Applied,Campus,White,Pending
APP01173,OPEN0065,Peter Garcia,10/14/2019,Interview,Campus,White,Pending
APP01174,OPEN0065,Teresa Warren,10/1/2019,Offer,Campus,White,Pending
APP01175,OPEN0065,Kevin Sparks,10/12/2019,Screen,Campus,Black,Pending
APP01176,OPEN0065,Joseph Adams,10/2/2019,Screen,Campus,Hispanic,Pending
APP01177,OPEN0065,Sara Schaefer,10/8/2019,Applied,Campus,Black,Pending
APP01178,OPEN0065,Crystal Mcconnell,9/21/2019,Interview,Campus,Black,Pending
APP01179,OPEN0065,Casey Ortiz,10/2/2019,Offer,Campus,White,Pending
APP01180,OPEN0065,Jennifer Wilson,9/20/2019,Interview,Campus,White,Pending
APP01181,OPEN0066,Michael Stewart,11/10/2021,Interview,LinkedIn,White,Pending
APP01182,OPEN0066,Zachary Bell,11/25/2021,Applied,LinkedIn,White,Pending
APP01183,OPEN0066,Brian Jenkins,11/16/2021,Applied,LinkedIn,Hispanic,Pending
APP01184,OPEN0066,Dalton Silva,11/3/2021,Applied,LinkedIn,Black,Pending
APP01185,OPEN0066,Tony Jenkins,11/24/2021,Offer,LinkedIn,White,Pending
APP01186,OPEN0066,Andrea Huber,11/20/2021,Interview,LinkedIn,White,Pending
APP01187,OPEN0066,Christopher Haynes,11/13/2021,Applied,LinkedIn,Asian,Pending
APP01188,OPEN0066,David Crane,11/23/2021,Applied,LinkedIn,White,Pending
APP01189,OPEN0066,Heather Sutton,11/18/2021,Screen,LinkedIn,White,Pending
APP01190,OPEN0066,Shannon Potter,11/4/2021,Applied,LinkedIn,White,Pending
APP01191,OPEN0066,Michael Pierce,11/10/2021,Screen,LinkedIn,White,Pending
APP01192,OPEN0066,David Hawkins,11/15/2021,Screen,LinkedIn,White,Pending
APP01193,OPEN0066,Shirley Yang,11/9/2021,Applied,LinkedIn,Black,Pending
APP01194,OPEN0066,John Perry MD,11/13/2021,Offer,LinkedIn,Black,Pending
APP01195,OPEN0066,Angela Lane,11/20/2021,Applied,LinkedIn,White,Pending
APP01196,OPEN0066,Carlos Sanchez,10/29/2021,Screen,LinkedIn,White,Pending
APP01197,OPEN0066,Crystal Rocha,11/17/2021,Interview,LinkedIn,Black,Pending
APP01198,OPEN0066,Jacqueline Strickland,10/30/2021,Screen,LinkedIn,Hispanic,Pending
APP01199,OPEN0066,Kathryn Owens,11/22/2021,Interview,LinkedIn,White,Pending
APP01200,OPEN0066,Patrick Brown,11/4/2021,Applied,LinkedIn,White,Pending
APP01201,OPEN0066,Tim Carter,11/7/2021,Applied,LinkedIn,Black,Pending
APP01202,OPEN0067,Colton Olsen,9/25/2023,Interview,Company Website,White,Pending
APP01203,OPEN0067,Sharon Clarke,8/31/2023,Applied,Company Website,White,Pending
APP01204,OPEN0067,Jorge Jenkins,8/30/2023,Applied,Company Website,White,Pending
APP01205,OPEN0067,Steven Santos,9/2/2023,Interview,Company Website,Black,Pending
APP01206,OPEN0067,Javier Clark,9/6/2023,Applied,Company Website,White,Pending
APP01207,OPEN0067,James Tanner,9/23/2023,Screen,Company Website,Asian,Pending
APP01208,OPEN0067,Carly Chase,9/15/2023,Interview,Company Website,Asian,Pending
APP01209,OPEN0067,Michael Ross,9/6/2023,Applied,Company Website,Black,Pending
APP01210,OPEN0067,Cindy Bailey,9/7/2023,Interview,Company Website,White,Pending
APP01211,OPEN0067,Holly Williams,9/25/2023,Screen,Company Website,Black,Pending
APP01212,OPEN0067,Stephanie Davis,9/17/2023,Applied,Company Website,White,Pending
APP01213,OPEN0067,Christina Robinson,9/12/2023,Applied,Company Website,White,Pending
APP01214,OPEN0067,Jennifer Diaz,9/7/2023,Applied,Company Website,White,Pending
APP01215,OPEN0067,Jason Anderson,9/26/2023,Offer,Company Website,White,Pending
APP01216,OPEN0067,Darrell Sanchez,8/31/2023,Screen,Company Website,White,Pending
APP01217,OPEN0067,Wesley Watson,9/8/2023,Applied,Company Website,Black,Pending
APP01218,OPEN0067,Theresa King,9/22/2023,Applied,Company Website,Black,Pending
APP01219,OPEN0067,Nicole Friedman DVM,9/10/2023,Screen,Company Website,White,Pending
APP01220,OPEN0068,Matthew Lawson,6/5/2018,Screen,LinkedIn,White,Pending
APP01221,OPEN0068,Matthew Nichols,5/20/2018,Applied,LinkedIn,White,Pending
APP01222,OPEN0068,Timothy Mcconnell,5/8/2018,Screen,LinkedIn,Asian,Pending
APP01223,OPEN0068,Ryan Franklin,6/5/2018,Interview,LinkedIn,White,Pending
APP01224,OPEN0068,Jennifer Carlson,6/5/2018,Applied,LinkedIn,White,Pending
APP01225,OPEN0068,Brandon Thompson,5/8/2018,Applied,LinkedIn,White,Pending
APP01226,OPEN0068,Joseph Long,6/5/2018,Screen,LinkedIn,Black,Pending
APP01227,OPEN0068,Joshua Bauer,5/27/2018,Interview,LinkedIn,Asian,Pending
APP01228,OPEN0068,Julie Romero,5/21/2018,Interview,LinkedIn,White,Pending
APP01229,OPEN0068,Robert Wright,6/1/2018,Interview,LinkedIn,White,Pending
APP01230,OPEN0068,Leah Bullock,6/4/2018,Screen,LinkedIn,White,Pending
APP01231,OPEN0068,Samuel Diaz,6/1/2018,Screen,LinkedIn,Hispanic,Pending
APP01232,OPEN0068,Sara Brown,6/5/2018,Interview,LinkedIn,White,Pending
APP01233,OPEN0068,Jacob Burke,6/4/2018,Screen,LinkedIn,Asian,Pending
APP01234,OPEN0068,Shannon Perry,6/4/2018,Interview,LinkedIn,White,Pending
APP01235,OPEN0068,Timothy Bennett,6/4/2018,Applied,LinkedIn,White,Pending
APP01236,OPEN0068,David Day,5/27/2018,Applied,LinkedIn,Black,Pending
APP01237,OPEN0068,Kevin Smith,5/27/2018,Interview,LinkedIn,White,Pending
APP01238,OPEN0068,Melissa Jones,5/25/2018,Screen,LinkedIn,Asian,Pending
APP01239,OPEN0068,Mrs. Amber Patel,5/27/2018,Screen,LinkedIn,White,Pending
APP01240,OPEN0068,Cynthia Sellers,6/2/2018,Applied,LinkedIn,White,Pending
APP01241,OPEN0068,Barbara Brooks,5/31/2018,Applied,LinkedIn,Black,Pending
APP01242,OPEN0068,Kristopher Shields,5/27/2018,Applied,LinkedIn,Asian,Pending
APP01243,OPEN0068,Casey Beard,5/9/2018,Screen,LinkedIn,Black,Pending
APP01244,OPEN0068,Mark Jarvis,5/18/2018,Applied,LinkedIn,White,Pending
APP01245,OPEN0069,Cynthia Stewart,9/17/2023,Applied,LinkedIn,White,Pending
APP01246,OPEN0069,Tonya Duncan,8/23/2023,Applied,LinkedIn,Hispanic,Pending
APP01247,OPEN0069,Angela Hernandez,8/27/2023,Screen,LinkedIn,White,Pending
APP01248,OPEN0069,Dominique Garza,9/9/2023,Applied,LinkedIn,Black,Pending
APP01249,OPEN0069,Terry Meyer,8/26/2023,Offer,LinkedIn,White,Pending
APP01250,OPEN0069,David Wu,9/15/2023,Offer,LinkedIn,Black,Pending
APP01251,OPEN0069,Jack Rogers,9/4/2023,Interview,LinkedIn,White,Pending
APP01252,OPEN0069,Jill Thornton,9/17/2023,Applied,LinkedIn,White,Pending
APP01253,OPEN0069,Richard Ferguson PhD,9/2/2023,Screen,LinkedIn,White,Pending
APP01254,OPEN0069,Michele Lowe,9/14/2023,Interview,LinkedIn,White,Pending
APP01255,OPEN0069,Vincent Stewart,9/2/2023,Interview,LinkedIn,Black,Pending
APP01256,OPEN0069,Catherine Spencer,9/4/2023,Applied,LinkedIn,White,Pending
APP01257,OPEN0069,Kelli Lopez,9/6/2023,Screen,LinkedIn,Hispanic,Pending
APP01258,OPEN0069,John Adams,9/11/2023,Screen,LinkedIn,Hispanic,Pending
APP01259,OPEN0069,Jessica Mccullough,8/21/2023,Screen,LinkedIn,Asian,Pending
APP01260,OPEN0069,Samantha Barton,9/14/2023,Applied,LinkedIn,White,Pending
APP01261,OPEN0069,Garrett Villanueva,8/25/2023,Offer,LinkedIn,White,Pending
APP01262,OPEN0069,Jesse Lowery,8/31/2023,Applied,LinkedIn,Asian,Pending
APP01263,OPEN0069,Frank Jackson,9/6/2023,Screen,LinkedIn,Black,Pending
APP01264,OPEN0069,Lori Reeves,8/20/2023,Interview,LinkedIn,White,Pending
APP01265,OPEN0069,Tiffany Bailey,9/10/2023,Screen,LinkedIn,White,Pending
APP01266,OPEN0069,Kathleen Mcdonald,8/21/2023,Applied,LinkedIn,White,Pending
APP01267,OPEN0069,Kimberly Lynch,9/5/2023,Applied,LinkedIn,White,Pending
